date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:34:10	786478/786478	---M--	200	added ('OK')	image/png	etag:%2293431dbfcb99e8b927cf5f9b34bd82c6%22	https://cdn.goturkiye.com/goturkiye/6-gokyuzu.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/6-gokyuzu.png	(from https://goturkiye.com/local-products-and-gifts)
02:34:12	1186165/1186165	---M--	200	added ('OK')	image/png	etag:%22d58982ce619c99a134676b77ed04dd0f%22	https://cdn.goturkiye.com/goturkiye/portakal.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/portakal.png	(from https://goturkiye.com/local-products-and-gifts)
02:34:12	150429/150429	---M--	200	added ('OK')	image/png	etag:%22b8af63a04963201a91f543a8c5742a31%22	https://cdn.goturkiye.com/goturkiye/cali-cirpi.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/cali-cirpi.png	(from https://goturkiye.com/local-products-and-gifts)
02:34:13	248127/248127	---M--	200	added ('OK')	image/png	etag:%2245ea18fd2672fed754b1fa56ff77ef19%22	https://cdn.goturkiye.com/sustainable-v3/backdrop.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/sustainable-v3/backdrop.png	(from https://goturkiye.com/sustainable-routes)
02:34:14	972299/972299	---M--	200	added ('OK')	image/png	etag:%22b3d60372af752188dcb7cadede6c6c82%22	https://cdn.goturkiye.com/sustainable-v3/part-2.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/sustainable-v3/part-2.png	(from https://goturkiye.com/sustainable-routes)
02:34:15	207347/207347	---M--	200	added ('OK')	image/png	etag:%22d87c2da6b9b899ec26a152edaa807282%22	https://cdn.goturkiye.com/sustainable-v3/part-3.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/sustainable-v3/part-3.png	(from https://goturkiye.com/sustainable-routes)
02:34:16	274897/274897	---M--	200	added ('OK')	image/png	etag:%226f54de6aec40c702260af641fe60f83e%22	https://cdn.goturkiye.com/sustainable-v3/part-1.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/sustainable-v3/part-1.png	(from https://goturkiye.com/sustainable-routes)
02:34:18	682718/682718	---M--	200	added ('OK')	image/png	etag:%22eb3f322fc18d0755f48a3c9fbe461676%22	https://cdn.goturkiye.com/goturkiye/3-gokyuzu.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/3-gokyuzu.png	(from https://goturkiye.com/events-and-festivals)
02:34:18	762003/762003	---M--	200	added ('OK')	image/png	etag:%22a3b2fbcce32f9c359c516a16e25ad6b5%22	https://cdn.goturkiye.com/goturkiye/1-manzara.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1-manzara.png	(from https://goturkiye.com/events-and-festivals)
02:34:19	205886/205886	---M--	200	added ('OK')	image/png	etag:%2299793a78f003a473666bbce1280484f7%22	https://cdn.goturkiye.com/goturkiye/cicek-bocek.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/cicek-bocek.png	(from https://goturkiye.com/events-and-festivals)
02:34:20	303196/303196	---M--	200	added ('OK')	image/png	etag:%22e50083d3c2737c587c35dba99a7a2beb%22	https://cdn.goturkiye.com/goturkiye/2-insan.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/2-insan.png	(from https://goturkiye.com/events-and-festivals)
02:34:22	674515/674515	---M--	200	added ('OK')	image/png	etag:%225cbee4237cdafe81353e41ac66cb2600%22	https://cdn.goturkiye.com/goturkiye/7-gokyuzu.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/7-gokyuzu.png	(from https://goturkiye.com/local-foods-and-chefs)
02:34:23	917137/917137	---M--	200	added ('OK')	image/png	etag:%22e0903e79675e66bb4b0f142e2c595f47%22	https://cdn.goturkiye.com/goturkiye/deniz.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/deniz.png	(from https://goturkiye.com/local-foods-and-chefs)
02:34:24	343728/343728	---M--	200	added ('OK')	image/png	etag:%22274fe7fbc453357aae70ff3575f423bc%22	https://cdn.goturkiye.com/goturkiye/cay.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/cay.png	(from https://goturkiye.com/local-foods-and-chefs)
02:34:25	316220/316220	---M--	200	added ('OK')	image/png	etag:%22c3255e76ac72190e1a05999c5755ebff%22	https://cdn.goturkiye.com/goturkiye/5-gokyuzu.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/5-gokyuzu.png	(from https://goturkiye.com/turkiyes-environmentally-friendly-projects)
02:34:26	664780/664780	---M--	200	added ('OK')	image/png	etag:%2277c8b029f7c08e2d163c7d5d60467dde%22	https://cdn.goturkiye.com/goturkiye/dag.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/dag.png	(from https://goturkiye.com/turkiyes-environmentally-friendly-projects)
02:34:27	613374/613374	---M--	200	added ('OK')	image/png	etag:%227a9db672bc77c86e7b62b12ce7c98cc2%22	https://cdn.goturkiye.com/goturkiye/cayir-cimen.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/cayir-cimen.png	(from https://goturkiye.com/turkiyes-environmentally-friendly-projects)
02:34:29	1173267/1173267	---M--	200	added ('OK')	image/png	etag:%22874803cd3f5f17a47561f75709f599d4%22	https://cdn.goturkiye.com/goturkiye/arkaplan.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/arkaplan.png	(from https://goturkiye.com/travel-responsibly)
02:34:30	773289/773289	---M--	200	added ('OK')	image/png	etag:%2291419e8d7cbc61987d2a57bd43cf6c9a%22	https://cdn.goturkiye.com/goturkiye/dag-tepe.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/dag-tepe.png	(from https://goturkiye.com/travel-responsibly)
02:34:30	322025/322025	---M--	200	added ('OK')	image/png	etag:%22124615038e619395fe17430f805511ee%22	https://cdn.goturkiye.com/goturkiye/insan.png	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/insan.png	(from https://goturkiye.com/travel-responsibly)
02:34:31	108577/108577	---M--	200	added ('OK')	image/jpeg	etag:%2275d0bce5ee1585ab0fc6a2f9b63a1fb8%22	https://cdn.goturkiye.com/goturkiye/1920x1080-67.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-67.jpg	(from https://goturkiye.com/iznik)
02:34:33	231669/231669	---M--	200	added ('OK')	image/jpeg	etag:%228e82996201cfd58e30831fad478ab38c%22	https://cdn.goturkiye.com/goturkiye/1-1920x1080-65.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1-1920x1080-65.jpg	(from https://goturkiye.com/halfeti)
02:34:34	333755/333755	---M--	200	added ('OK')	image/jpeg	etag:%22187b5738b91bca15cf592efee3004bac%22	https://cdn.goturkiye.com/goturkiye/sanliurfahalfetisavasanvillage-5464x3640px300-dpi-1--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/sanliurfahalfetisavasanvillage-5464x3640px300-dpi-1--icerik.jpg	(from https://goturkiye.com/halfeti)
02:34:35	327642/327642	---M--	200	added ('OK')	image/jpeg	etag:%22c31add93c31b8bdfc45c7be7f3833934%22	https://cdn.goturkiye.com/goturkiye/sanliurfahalfeti7364x4909px300-dpi--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/sanliurfahalfeti7364x4909px300-dpi--icerik.jpg	(from https://goturkiye.com/halfeti)
02:34:36	218403/218403	---M--	200	added ('OK')	image/jpeg	etag:%22a85cd7a4582bd96d4087a855bea260db%22	https://cdn.goturkiye.com/goturkiye/1920x1080-61.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-61.jpg	(from https://goturkiye.com/gudul)
02:34:37	208610/208610	---M--	200	added ('OK')	image/jpeg	etag:%2226f8d30be522348e3ca02721d0090db2%22	https://cdn.goturkiye.com/goturkiye/1-shutterstock1384811513.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1-shutterstock1384811513.jpg	(from https://goturkiye.com/gudul)
02:34:38	156960/156960	---M--	200	added ('OK')	image/jpeg	etag:%22638cd34c7f3c66391bd899acaa30d93d%22	https://cdn.goturkiye.com/goturkiye/1-shutterstock1852318894.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1-shutterstock1852318894.jpg	(from https://goturkiye.com/gudul)
02:34:39	384997/384997	---M--	200	added ('OK')	image/jpeg	etag:%220d3abd13a4936107521f8d6aa007fc69%22	https://cdn.goturkiye.com/goturkiye/1920x1080-60.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-60.jpg	(from https://goturkiye.com/goynuk)
02:34:41	245038/245038	---M--	200	added ('OK')	image/jpeg	etag:%228265dacd6f4187d2f8af6b37812d85af%22	https://cdn.goturkiye.com/goturkiye/bolugoynukhistorichouse6000x4000px300-dpi.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/bolugoynukhistorichouse6000x4000px300-dpi.jpg	(from https://goturkiye.com/goynuk)
02:34:42	90179/90179	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:34:42%20GMT	https://goturkiye.com/privacy-policy	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/privacy-policy.html	(from https://goturkiye.com/static/privacy-policy)
02:34:42	5677/5677	---MCZ	200	added ('OK')	application/javascript	etag:W/%22162d-1864ae2b091%22	https://goturkiye.com/_next/static/chunks/pages/static/%5B...all%5D-fa0d5024ff439f6315a1.js	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/_next/static/chunks/pages/static/[...all]-fa0d5024ff439f6315a1.js	(from https://goturkiye.com/static/privacy-policy)
02:34:43	4690/4690	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:34:43%20GMT	https://goturkiye.com/cdn-cgi/l/email-protection	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/cdn-cgi/l/email-protection.html	(from https://goturkiye.com/static/privacy-policy)
02:34:44	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f5f393-4d7%22	https://goturkiye.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://goturkiye.com/static/privacy-policy)
02:34:46	51568/51568	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Feb%202023%2020:34:45%20GMT	https://goturkiye.com/cookie-policy	/Users/huayuangroup/websites/Goturkeye/goturkiye.com/cookie-policy.html	(from https://goturkiye.com/static/cookie-policy)
02:34:47	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2024%20Feb%202023%2020:34:46%20GMT	https://fonts.googleapis.com/robots.txt		(from https://goturkiye.com/)
02:34:48	185715/185715	---M--	200	added ('OK')	image/jpeg	etag:%22e14ffb8dd93c8514cce0a74ad2479601%22	https://cdn.goturkiye.com/goturkiye/1920x1080-59.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-59.jpg	(from https://goturkiye.com/gokceada)
02:34:49	366861/366861	---M--	200	added ('OK')	image/jpeg	etag:%2292ea80d11257aaa8ba4700929eaba594%22	https://cdn.goturkiye.com/goturkiye/gokceada-derekoyu-brc8436--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/gokceada-derekoyu-brc8436--icerik.jpg	(from https://goturkiye.com/gokceada)
02:34:50	348238/348238	---M--	200	added ('OK')	image/jpeg	etag:%2206665120e9f775a79858867eb64d285e%22	https://cdn.goturkiye.com/goturkiye/gokceada-kuzu-limani-fenerbrc0888--alternatif-kapak--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/gokceada-kuzu-limani-fenerbrc0888--alternatif-kapak--icerik.jpg	(from https://goturkiye.com/gokceada)
02:34:51	270257/270257	---M--	200	added ('OK')	image/jpeg	etag:%22f1e4de2a2459dc8721cc4057def096c9%22	https://cdn.goturkiye.com/goturkiye/1920x1080-57.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-57.jpg	(from https://goturkiye.com/foca)
02:34:52	316613/316613	---M--	200	added ('OK')	image/jpeg	etag:%2224a6d285f6b19fb70a6aca799aba3427%22	https://cdn.goturkiye.com/goturkiye/foca.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/foca.jpg	(from https://goturkiye.com/foca)
02:34:53	297738/297738	---M--	200	added ('OK')	image/jpeg	etag:%22afb609c6a71526bf78ad49d9382e91ca%22	https://cdn.goturkiye.com/goturkiye/1920x1080-56.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-56.jpg	(from https://goturkiye.com/egirdir)
02:34:54	409840/409840	---M--	200	added ('OK')	image/jpeg	etag:%223911e514fad07353b25a4262c4988011%22	https://cdn.goturkiye.com/goturkiye/egirdir-golu-2--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/egirdir-golu-2--icerik.jpg	(from https://goturkiye.com/egirdir)
02:34:55	261882/261882	---M--	200	added ('OK')	image/jpeg	etag:%229811a0d120481542037f997b9e4127e8%22	https://cdn.goturkiye.com/goturkiye/1920x1080-54.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-54.jpg	(from https://goturkiye.com/arapgir)
02:34:57	357379/357379	---M--	200	added ('OK')	image/jpeg	etag:%225929d4e223429431da51cbd89f804700%22	https://cdn.goturkiye.com/goturkiye/arapgir---malatya-3icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/arapgir---malatya-3icerik.jpg	(from https://goturkiye.com/arapgir)
02:34:58	558016/558016	---M--	200	added ('OK')	image/jpeg	etag:%22f19f720567d094c84270ec5595f7c7fb%22	https://cdn.goturkiye.com/goturkiye/shutterstock1791656147.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/shutterstock1791656147.jpg	(from https://goturkiye.com/arapgir)
02:34:59	336142/336142	---M--	200	added ('OK')	image/jpeg	etag:%2295b504d9cf76d4ec03066b550ee81d96%22	https://cdn.goturkiye.com/goturkiye/1920x1080-53.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-53.jpg	(from https://goturkiye.com/akyaka)
02:35:00	311019/311019	---M--	200	added ('OK')	image/jpeg	etag:%22e403cf771308b68f53913a497047e846%22	https://cdn.goturkiye.com/goturkiye/muglaakyakaazmakriver2600x3640px240-dpi.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/muglaakyakaazmakriver2600x3640px240-dpi.jpg	(from https://goturkiye.com/akyaka)
02:35:01	225251/225251	---M--	200	added ('OK')	image/jpeg	etag:%22b7ab17980ce5baace5480f33653fb0a8%22	https://cdn.goturkiye.com/goturkiye/mugladatcaakyakainbukuseaview5464x3640px300-dpi-3--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/mugladatcaakyakainbukuseaview5464x3640px300-dpi-3--icerik.jpg	(from https://goturkiye.com/akyaka)
02:35:02	357097/357097	---M--	200	added ('OK')	image/jpeg	etag:%2228d683f2cce5c63852fcf65ca02e97d6%22	https://cdn.goturkiye.com/goturkiye/ahlat-header.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/ahlat-header.jpg	(from https://goturkiye.com/ahlat)
02:35:03	540601/540601	---M--	200	added ('OK')	image/jpeg	etag:%22d6588fb61bf53560efc7c75f6cc8839d%22	https://cdn.goturkiye.com/goturkiye/icerik-1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/icerik-1.jpg	(from https://goturkiye.com/ahlat)
02:35:04	262144/262144	---M--	200	added ('OK')	image/jpeg	etag:%228cafa66b20d20a06392cb0fe3f5f1158%22	https://cdn.goturkiye.com/goturkiye/icerik-2.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/icerik-2.jpg	(from https://goturkiye.com/ahlat)
02:35:05	346064/346064	---M--	200	added ('OK')	image/jpeg	etag:%22aa2bb1867f056cd765ec4dcce01c2e73%22	https://cdn.goturkiye.com/goturkiye/1920x1080-76-1.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-76-1.jpg	(from https://goturkiye.com/tarakli)
02:35:06	346064/346064	---M--	200	added ('OK')	image/jpeg	etag:%22aa2bb1867f056cd765ec4dcce01c2e73%22	https://cdn.goturkiye.com/goturkiye/1920x1080-76.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-76.jpg	(from https://goturkiye.com/tarakli)
02:35:07	283290/283290	---M--	200	added ('OK')	image/jpeg	etag:%22a5b1145d9575076a687cfaf8f802d3bf%22	https://cdn.goturkiye.com/goturkiye/sakaryataraklihouses3543x2370px300-dpi--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/sakaryataraklihouses3543x2370px300-dpi--icerik.jpg	(from https://goturkiye.com/tarakli)
02:35:08	422135/422135	---M--	200	added ('OK')	image/jpeg	etag:%223b608194001ce04857e40c69d3a7b106%22	https://cdn.goturkiye.com/goturkiye/model-tarakli-houses-3--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/model-tarakli-houses-3--icerik.jpg	(from https://goturkiye.com/tarakli)
02:35:09	311947/311947	---M--	200	added ('OK')	image/jpeg	etag:%226369e400c528aea753aaf4a4045ef30c%22	https://cdn.goturkiye.com/goturkiye/1920x1080-72.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-72.jpg	(from https://goturkiye.com/mustafapasa-1)
02:35:11	253289/253289	---M--	200	added ('OK')	image/jpeg	etag:%225023904290d82a5d2a8692d27e8c0dc7%22	https://cdn.goturkiye.com/goturkiye/h7r4314.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/h7r4314.jpg	(from https://goturkiye.com/mustafapasa-1)
02:35:12	188329/188329	---M--	200	added ('OK')	image/jpeg	etag:%22ce49cf5ad7cf3b8a642a11e1fa5653f0%22	https://cdn.goturkiye.com/goturkiye/h7r4322-edit.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/h7r4322-edit.jpg	(from https://goturkiye.com/mustafapasa-1)
02:35:13	256776/256776	---M--	200	added ('OK')	image/jpeg	etag:%2297687e68b92a0e9d6fe14d0df4e2d7ee%22	https://cdn.goturkiye.com/goturkiye/h7r4301-edit-2.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/h7r4301-edit-2.jpg	(from https://goturkiye.com/mustafapasa-1)
02:35:14	135638/135638	---M--	200	added ('OK')	image/jpeg	etag:%22c9be012609fe9d3dddc8a7fec24cdaa5%22	https://cdn.goturkiye.com/goturkiye/h7r4311.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/h7r4311.jpg	(from https://goturkiye.com/mustafapasa-1)
02:35:15	314246/314246	---M--	200	added ('OK')	image/jpeg	etag:%221c2513b3e928a7753211047356fb96f0%22	https://cdn.goturkiye.com/goturkiye/1920x1080-68.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-68.jpg	(from https://goturkiye.com/kemaliye)
02:35:16	278321/278321	---M--	200	added ('OK')	image/jpeg	etag:%227822a90dfa4e22a71e5cbd1ff9df7979%22	https://cdn.goturkiye.com/goturkiye/erzincankemaliyehousestreet4000x2662px350-dpi-2-icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/erzincankemaliyehousestreet4000x2662px350-dpi-2-icerik.jpg	(from https://goturkiye.com/kemaliye)
02:35:17	315479/315479	---M--	200	added ('OK')	image/jpeg	etag:%22701c950020d6350b6af7c23d20a7eb22%22	https://cdn.goturkiye.com/goturkiye/1920x1080-70.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-70.jpg	(from https://goturkiye.com/koycegiz)
02:35:18	335166/335166	---M--	200	added ('OK')	image/jpeg	etag:%224da86edad5f9e77592c609d25fc4ebfc%22	https://cdn.goturkiye.com/goturkiye/kaunos-ancient-city-koycegiz--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/kaunos-ancient-city-koycegiz--icerik.jpg	(from https://goturkiye.com/koycegiz)
02:35:19	236383/236383	---M--	200	added ('OK')	image/jpeg	etag:%22d13908985fef5d16bd1e67c9a796ce0f%22	https://cdn.goturkiye.com/goturkiye/lake-koycegiz--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/lake-koycegiz--icerik.jpg	(from https://goturkiye.com/koycegiz)
02:35:20	359221/359221	---M--	200	added ('OK')	image/jpeg	etag:%22486c2f49d6534dc6b1aed8b46806dc51%22	https://cdn.goturkiye.com/goturkiye/1920x1080-55.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-55.jpg	(from https://goturkiye.com/bursa)
02:35:21	396292/396292	---M--	200	added ('OK')	image/jpeg	etag:%226c985731f196c1976b47c6068cb7eceb%22	https://cdn.goturkiye.com/goturkiye/bursauludag3264x4896px300-dpi--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/bursauludag3264x4896px300-dpi--icerik.jpg	(from https://goturkiye.com/bursa)
02:35:22	324344/324344	---M--	200	added ('OK')	image/jpeg	etag:%22a9937a2b8c5fad7e59e68c00be714e3d%22	https://cdn.goturkiye.com/goturkiye/1920x1080-69.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/1920x1080-69.jpg	(from https://goturkiye.com/kirsehir)
02:35:23	176247/176247	---M--	200	added ('OK')	image/jpeg	etag:%22eaab0d16967f3f2e4cc6ab3c310d833e%22	https://cdn.goturkiye.com/goturkiye/kirsehirkentparkflower4288x2848px300-dpi-8--icerik.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/kirsehirkentparkflower4288x2848px300-dpi-8--icerik.jpg	(from https://goturkiye.com/kirsehir)
02:35:25	69155/69155	---M--	200	added ('OK')	image/jpeg	etag:%225df97082d69d00e50c130fc381057352%22	https://cdn.goturkiye.com/goturkiye/galeri-2.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/galeri-2.jpg	(from https://goturkiye.com/kirsehir)
02:35:26	223105/223105	---M--	200	added ('OK')	image/jpeg	etag:%2219846242a916a78e2c9cea1d3e5ef2ca%22	https://cdn.goturkiye.com/goturkiye/headerafyon.jpg	/Users/huayuangroup/websites/Goturkeye/cdn.goturkiye.com/goturkiye/headerafyon.jpg	(from https://goturkiye.com/afyonkarahisar)
